69,29,29,41.473,22.4332,35.2365,
70,29,29,41.4991,22.4195,35.2495,
71,29,29,41.5252,22.4058,35.2626,
72,30,30,41.5513,22.392,35.7756,
73,30,30,41.5754,22.3761,35.7877,
74,30,30,41.5996,22.3602,35.7998,
75,30,30,41.6238,22.3443,35.8119,
76,30,30,41.6481,22.3283,35.824,
77,30,30,41.6724,22.3123,35.8362,
78,30,30,41.6967,22.2962,35.8484,
79,31,31,41.7212,22.2801,36.3606,
80,31,31,41.7436,22.2619,36.3718,
81,31,31,41.766,22.2437,36.383,
82,31,31,41.7885,22.2254,36.3942,
83,31,31,41.811,22.2071,36.4055,
84,31,31,41.8335,22.1887,36.4168,
85,31,31,41.8562,22.1703,36.4281,
86,32,32,41.8788,22.1519,36.9394,
87,32,32,41.8995,22.1313,36.9497,
88,32,32,41.9201,22.1107,36.9601,
89,32,32,41.9408,22.0901,36.9704,
90,32,32,41.9616,22.0694,36.9808,
91,32,32,41.9824,22.0487,36.9912,
92,32,32,42.0032,22.0279,37.0016,
93,33,33,42.0241,22.0071,37.5121,
94,33,33,42.0429,21.9841,37.5215,
95,33,33,42.0618,21.9611,37.5309,
96,33,33,42.0807,21.9381,37.5404,
97,33,33,42.0997,21.915,37.5498,
98,33,33,42.1187,21.8918,37.5593,
99,33,33,42.1377,21.8687,37.5689,
100,33,33,42.1568,21.8454,37.5784,
101,34,34,42.1759,21.8221,38.088,
102,34,34,42.193,21.7967,38.0965,
103,34,34,42.2101,21.7712,38.105,
104,34,34,42.2272,21.7457,38.1136,
105,34,34,42.2444,21.7201,38.1222,
106,34,34,42.2616,21.6945,38.1308,
107,34,34,42.2789,21.6688,38.1394,
108,34,34,42.2962,21.643,38.1481,
109,35,35,42.3135,21.6172,38.6567,
110,35,35,42.3287,21.5893,38.6644,
111,35,35,42.344,21.5613,38.672,
112,35,35,42.3594,21.5333,38.6797,
113,35,35,42.3747,21.5051,38.6874,
114,35,35,42.3901,21.477,38.6951,
115,35,35,42.4056,21.4487,38.7028,
116,35,35,42.421,21.4204,38.7105,
117,36,36,42.4365,21.3921,39.2183,
118,36,36,42.45,21.3616,39.225,
119,36,36,42.4634,21.331,39.2317,
120,36,36,42.4769,21.3004,39.2385,
121,36,36,42.4904,21.2697,39.2452,
122,36,36,42.504,21.239,39.252,
123,36,36,42.5176,21.2082,39.2588,
124,36,36,42.5312,21.1773,39.2656,
125,37,37,42.5448,21.1463,39.7724,
126,37,37,42.5564,21.1132,39.7782,
127,37,37,42.568,21.0801,39.784,
128,37,37,42.5796,21.0468,39.7898,
129,37,37,42.5913,21.0135,39.7956,
130,37,37,42.6029,20.9801,39.8015,
131,37,37,42.6146,20.9467,39.8073,
132,37,37,42.6263,20.9132,39.8132,
133,37,37,42.6381,20.8796,39.819,
134,38,38,42.6499,20.846,40.3249,
135,38,38,42.6596,20.8101,40.3298,
136,38,38,42.6693,20.7743,40.3346,
137,38,38,42.679,20.7383,40.3395,
138,38,38,42.6888,20.7023,40.3444,
139,38,38,42.6986,20.6661,40.3493,
140,38,38,42.7084,20.63,40.3542,
141,38,38,42.7182,20.5937,40.3591,
142,38,38,42.7281,20.5574,40.364,
143,38,38,42.738,20.5209,40.369,
144,39,39,42.7479,20.4844,40.8739,
145,39,39,42.7557,20.4458,40.8778,
146,39,39,42.7635,20.4071,40.8818,
147,39,39,42.7714,20.3682,40.8857,
148,39,39,42.7793,20.3293,40.8896,
149,39,39,42.7871,20.2904,40.8936,
150,39,39,42.795,20.2513,40.8975,
151,39,39,42.803,20.2122,40.9015,
152,39,39,42.8109,20.1729,40.9055,
153,39,39,42.8189,20.1336,40.9094,
154,39,39,42.8268,20.0942,40.9134,
155,40,40,42.8348,20.0548,41.4174,
156,40,40,42.8407,20.0131,41.4204,
157,40,40,42.8467,19.9714,41.4233,
158,40,40,42.8526,19.9296,41.4263,
159,40,40,42.8586,19.8877,41.4293,
160,40,40,42.8645,19.8457,41.4323,
161,40,40,42.8705,19.8036,41.4353,
162,40,40,42.8765,19.7615,41.4383,
163,40,40,42.8825,19.7192,41.4413,
164,40,40,42.8885,19.6769,41.4443,
165,40,40,42.8946,19.6345,41.4473,
166,40,40,42.9006,19.5919,41.4503,
167,41,41,42.9067,19.5493,41.9533,
168,41,41,42.9106,19.5045,41.9553,
169,41,41,42.9146,19.4597,41.9573,
170,41,41,42.9186,19.4147,41.9593,
171,41,41,42.9226,19.3696,41.9613,
172,41,41,42.9267,19.3245,41.9633,
173,41,41,42.9307,19.2792,41.9653,
174,41,41,42.9347,19.2339,41.9674,
175,41,41,42.9387,19.1884,41.9694,
176,41,41,42.9428,19.1429,41.9714,
177,41,41,42.9468,19.0973,41.9734,
178,41,41,42.9509,19.0516,41.9755,
179,41,41,42.955,19.0057,41.9775,
180,41,41,42.9591,18.9598,41.9795,
181,42,42,42.9632,18.9138,42.4816,
182,42,42,42.9652,18.8656,42.4826,
183,42,42,42.9672,18.8173,42.4836,
184,42,42,42.9692,18.7689,42.4846,
185,42,42,42.9712,18.7204,42.4856,
186,42,42,42.9733,18.6718,42.4866,
187,42,42,42.9753,18.6231,42.4876,
188,42,42,42.9773,18.5743,42.4887,
189,42,42,42.9794,18.5254,42.4897,
190,42,42,42.9814,18.4764,42.4907,
191,42,42,42.9835,18.4273,42.4917,
192,42,42,42.9855,18.3781,42.4928,
193,42,42,42.9876,18.3288,42.4938,
194,42,42,42.9896,18.2793,42.4948,
195,42,42,42.9917,18.2298,42.4958,
196,42,42,42.9938,18.1802,42.4969,
197,42,42,42.9958,18.1305,42.4979,
198,42,42,42.9979,18.0806,42.499,
199,43,43,43,18.0307,43,
200,43,43,43,17.9786,43,
201,43,43,43,17.9263,43,
202,43,43,43,17.874,43,
203,43,43,43,17.8215,43,
204,43,43,43,17.769,43,
205,43,43,43,17.7163,43,
206,43,43,43,17.6635,43,
207,43,43,43,17.6106,43,
208,43,43,43,17.5576,43,
209,43,43,43,17.5045,43,
210,43,43,43,17.4513,43,
211,43,43,43,17.3979,43,
212,43,43,43,17.3445,43,
213,43,43,43,17.2909,43,
214,43,43,43,17.2372,43,
215,43,43,43,17.1835,43,
216,43,43,43,17.1296,43,
217,43,43,43,17.0756,43,
218,43,43,43,17.0214,43,
219,43,43,43,16.9672,43,
220,43,43,43,16.9128,43,
221,43,43,43,16.8584,43,
222,43,43,43,16.8038,43,
223,43,43,43,16.7491,43,
224,43,43,43,16.6943,43,
225,43,43,43,16.6394,43,
226,43,43,43,16.5844,43,
227,43,43,43,16.5292,43,
228,43,43,43,16.474,43,
229,43,43,43,16.4186,43,
230,43,43,43,16.3631,43,
231,43,43,43,16.3075,43,
232,43,43,43,16.2517,43,
233,43,43,43,16.1959,43,
234,43,43,43,16.1399,43,
235,43,43,43,16.0839,43,
236,43,43,43,16.0277,43,
237,43,43,43,15.9714,43,
238,43,43,43,15.9149,43,
239,43,43,43,15.8584,43,
240,43,43,43,15.8017,43,
241,43,43,43,15.745,43,
242,43,43,43,15.6881,43,
243,43,43,43,15.631,43,
244,43,43,43,15.5739,43,
245,43,43,43,15.5166,43,
246,43,43,43,15.4593,43,
247,43,43,43,15.4018,43,
248,43,43,43,15.3442,43,
249,43,43,43,15.2864,43,
250,43,43,43,15.2286,43,
251,43,43,43,15.1706,43,
252,43,43,43,15.1125,43,
253,43,43,43,15.0543,43,
254,43,43,43,14.9959,43,
255,43,43,43,14.9375,43,
256,43,43,43,14.8789,43,
257,43,43,43,14.8202,43,
258,43,43,43,14.7613,43,
259,43,43,43,14.7024,43,
260,43,43,43,14.6433,43,
261,43,43,43,14.5841,43,
262,43,43,43,14.5248,43,
263,43,43,43,14.4653,43,
264,43,43,43,14.4058,43,
265,43,43,43,14.3461,43,
266,43,43,43,14.2862,43,
267,43,43,43,14.2263,43,
268,43,43,43,14.1662,43,
269,43,43,43,14.106,43,
270,43,43,43,14.0457,43,
271,43,43,43,13.9853,43,
272,43,43,43,13.9247,43,
273,43,43,43,13.864,43,
274,43,43,43,13.8032,43,
275,43,43,43,13.7422,43,
276,43,43,43,13.6811,43,
277,43,43,43,13.6199,43,
278,43,43,43,13.5586,43,
279,42,42,42,13.4971,42,
280,42,42,42,13.4376,42,
281,42,42,42,13.378,42,
282,42,42,42,13.3182,42,
283,42,42,42,13.2584,42,
284,42,42,42,13.1984,42,
285,42,42,42,13.1382,42,
286,42,42,42,13.078,42,
287,42,42,42,13.0176,42,
288,42,42,42,12.9571,42,
289,42,42,42,12.8964,42,
290,42,42,42,12.8357,42,
291,42,42,42,12.7748,42,
292,42,42,42,12.7138,42,
293,42,42,42,12.6527,42,
294,42,42,42,12.5914,42,
295,42,42,42,12.53,42,
296,42,42,42,12.4685,42,
297,41,41,41,12.4068,41,
298,41,41,41,12.3471,41,
299,41,41,41,12.2873,41,
300,41,41,41,12.2274,41,
301,41,41,41,12.1673,41,
302,41,41,41,12.1071,41,
303,41,41,41,12.0468,41,
304,41,41,41,11.9863,41,
305,41,41,41,11.9258,41,
306,41,41,41,11.8651,41,
307,41,41,41,11.8042,41,
308,41,41,41,11.7433,41,
309,41,41,41,11.6822,41,
310,41,41,41,11.621,41,
311,40,40,40,11.5597,40,
312,40,40,40,11.5003,40,
313,40,40,40,11.4408,40,
314,40,40,40,11.3812,40,
315,40,40,40,11.3214,40,
316,40,40,40,11.2616,40,
317,40,40,40,11.2016,40,
318,40,40,40,11.1414,40,
319,40,40,40,11.0812,40,
320,40,40,40,11.0208,40,
321,40,40,40,10.9603,40,
322,40,40,40,10.8997,40,
323,39,39,39,10.8389,39,
324,39,39,39,10.7801,39,
325,39,39,39,10.7212,39,
326,39,39,39,10.6622,39,
327,39,39,39,10.603,39,
328,39,39,39,10.5437,39,
329,39,39,39,10.4843,39,
330,39,39,39,10.4248,39,
331,39,39,39,10.3652,39,
332,39,39,39,10.3054,39,
333,39,39,39,10.2455,39,
334,38,38,38,10.1854,38,
335,38,38,38,10.1274,38,
336,38,38,38,10.0692,38,
337,38,38,38,10.0109,38,
338,38,38,38,9.95244,38,
339,38,38,38,9.89388,38,
340,38,38,38,9.83521,38,
341,38,38,38,9.77641,38,
342,38,38,38,9.71749,38,
343,38,38,38,9.65844,38,
344,37,37,37,9.59927,37,
345,37,37,37,9.54207,37,
346,37,37,37,9.48474,37,
347,37,37,37,9.4273,37,
348,37,37,37,9.36974,37,
349,37,37,37,9.31206,37,
350,37,37,37,9.25425,37,
351,37,37,37,9.19633,37,
352,37,37,37,9.13828,37,
353,36,36,36,9.08012,36,
354,36,36,36,9.02392,36,
355,36,36,36,8.9676,36,
356,36,36,36,8.91116,36,
357,36,36,36,8.85461,36,
358,36,36,36,8.79794,36,
359,36,36,36,8.74115,36,
360,36,36,36,8.68424,36,
361,35,35,35,8.62722,35,
362,35,35,35,8.57216,35,
363,35,35,35,8.51698,35,
364,35,35,35,8.4617,35,
365,35,35,35,8.40629,35,
366,35,35,35,8.35077,35,
367,35,35,35,8.29514,35,
368,35,35,35,8.23939,35,
369,34,34,34,8.18352,34,
370,34,34,34,8.12962,34,
371,34,34,34,8.07561,34,
372,34,34,34,8.02149,34,
373,34,34,34,7.96726,34,
374,34,34,34,7.91291,34,
375,34,34,34,7.85845,34,
376,34,34,34,7.80387,34,
377,33,33,33,7.74918,33,
378,33,33,33,7.69647,33,
379,33,33,33,7.64364,33,
380,33,33,33,7.59071,33,
381,33,33,33,7.53766,33,
382,33,33,33,7.4845,33,
383,33,33,33,7.43123,33,
384,33,33,33,7.37785,33,
385,32,32,32,7.32436,32,
386,32,32,32,7.27285,32,
387,32,32,32,7.22123,32,
388,32,32,32,7.16949,32,
389,32,32,32,7.11766,32,
390,32,32,32,7.06571,32,
391,32,32,32,7.01366,32,
392,31,31,31,6.96149,31,
393,31,31,31,6.91131,31,
394,31,31,31,6.86102,31,
395,31,31,31,6.81062,31,
396,31,31,31,6.76012,31,
397,31,31,31,6.70952,31,
398,31,31,31,6.65881,31,
399,30,30,30,6.60799,30,
400,30,30,30,6.55916,30,
401,30,30,30,6.51022,30,
402,30,30,30,6.46118,30,
403,30,30,30,6.41204,30,
404,30,30,30,6.36279,30,
405,30,30,30,6.31345,30,
406,29,29,29,6.264,29,
407,29,29,29,6.21653,29,
408,29,29,29,6.16897,29,
409,29,29,29,6.1213,29,
410,29,29,29,6.07354,29,
411,29,29,29,6.02568,29,
412,29,29,29,5.97771,29,
413,28,28,28,5.92965,28,
414,28,28,28,5.88357,28,
415,28,28,28,5.8374,28,
416,28,28,28,5.79113,28,
417,28,28,28,5.74477,28,
418,28,28,28,5.69831,28,
419,28,28,28,5.65175,28,
420,27,27,27,5.60509,27,
421,27,27,27,5.56043,27,
422,27,27,27,5.51567,27,
423,27,27,27,5.47081,27,
424,27,27,27,5.42587,27,
425,27,27,27,5.38083,27,
426,26,26,26,5.33569,26,
427,26,26,26,5.29255,26,
428,26,26,26,5.24932,26,
429,26,26,26,5.206,26,
430,26,26,26,5.16259,26,
431,26,26,26,5.11909,26,
432,26,26,26,5.0755,26,
433,25,25,25,5.03181,25,
434,25,25,25,4.99013,25,
435,25,25,25,4.94835,25,
436,25,25,25,4.90649,25,
437,25,25,25,4.86454,25,
438,25,25,25,4.8225,25,
439,24,24,24,4.78038,24,
440,24,24,24,4.74026,24,
441,24,24,24,4.70005,24,
442,24,24,24,4.65975,24,
443,24,24,24,4.61938,24,
444,24,24,24,4.57892,24,
445,24,24,24,4.53837,24,
446,23,23,23,4.49774,23,
447,23,23,23,4.45912,23,
448,23,23,23,4.42041,23,
449,23,23,23,4.38162,23,
450,23,23,23,4.34275,23,
451,23,23,23,4.3038,23,
452,22,22,22,4.26477,22,
453,22,22,22,4.22774,22,
454,22,22,22,4.19064,22,
455,22,22,22,4.15346,22,
456,22,22,22,4.1162,22,
457,22,22,22,4.07887,22,
458,22,22,22,4.04145,22,
459,22,22,22,4.00396,22,
460,22,22,22,3.96639,22,
461,22,22,22,3.92874,22,
462,21,21,21.4375,3.89102,21.2187,
463,21,21,21.4384,3.8553,21.2192,
464,21,21,21.4393,3.81951,21.2197,
465,21,21,21.4402,3.78364,21.2201,
466,21,21,21.4411,3.7477,21.2206,
467,21,21,21.4421,3.71168,21.221,
468,20,20,21.443,3.67559,20.7215,
469,20,20,21.446,3.64151,20.723,
470,20,20,21.449,3.60735,20.7245,
471,20,20,21.452,3.57313,20.726,
472,20,20,21.4551,3.53884,20.7275,
473,20,20,21.4581,3.50447,20.7291,
474,20,20,21.4612,3.47003,20.7306,
475,19,19,21.4642,3.43552,20.2321,
476,19,19,21.4694,3.40303,20.2347,
477,19,19,21.4745,3.37047,20.2373,
478,19,19,21.4797,3.33784,20.2398,
479,19,19,21.4849,3.30514,20.2424,
480,19,19,21.49,3.27238,20.245,
481,18,18,21.4952,3.23954,19.7476,
482,18,18,21.5025,3.20873,19.7513,
483,18,18,21.5098,3.17785,19.7549,
484,18,18,21.5172,3.1469,19.7586,
485,18,18,21.5245,3.1159,19.7623,
486,18,18,21.5319,3.08482,19.7659,
487,18,18,21.5393,3.05368,19.7696,
488,17,17,21.5466,3.02248,19.2733,
489,17,17,21.5561,2.9933,19.2781,
490,17,17,21.5656,2.96406,19.2828,
491,17,17,21.5752,2.93476,19.2876,
492,17,17,21.5847,2.90539,19.2924,
493,17,17,21.5943,2.87597,19.2971,
494,17,17,21.6039,2.84648,19.3019,
495,16,16,21.6135,2.81693,18.8068,
496,16,16,21.6252,2.78941,18.8126,
497,16,16,21.637,2.76183,18.8185,
498,16,16,21.6487,2.73419,18.8244,
499,16,16,21.6605,2.7065,18.8303,
500,16,16,21.6723,2.67875,18.8362,
501,15,15,21.6842,2.65094,18.3421,
502,15,15,21.6981,2.62515,18.3491,
503,15,15,21.7121,2.59932,18.3561,
504,15,15,21.7261,2.57343,18.3631,
505,15,15,21.7402,2.54749,18.3701,
506,15,15,21.7542,2.52149,18.3771,
507,15,15,21.7683,2.49544,18.3842,
508,14,14,21.7825,2.46934,17.8912,
509,14,14,21.7987,2.44526,17.8994,
510,14,14,21.815,2.42114,17.9075,
511,14,14,21.8313,2.39697,17.9157,
512,14,14,21.8477,2.37274,17.9238,
513,14,14,21.8641,2.34847,17.932,
514,14,14,21.8805,2.32415,17.9402,
515,13,13,21.8969,2.29977,17.4485,
516,13,13,21.9155,2.27743,17.4577,
517,13,13,21.9341,2.25505,17.4671,
518,13,13,21.9528,2.23261,17.4764,
519,13,13,21.9715,2.21013,17.4857,
520,13,13,21.9902,2.18761,17.4951,
521,13,13,22.009,2.16504,17.5045,
522,12,12,22.0278,2.14242,17.0139,
523,12,12,22.0487,2.12184,17.0243,
524,12,12,22.0697,2.10121,17.0348,
525,12,12,22.0907,2.08055,17.0453,
526,12,12,22.1118,2.05984,17.0559,
527,12,12,22.1329,2.03909,17.0664,
528,12,12,22.154,2.01829,17.077,
529,12,12,22.1752,1.99745,17.0876,
530,11,11,22.1965,1.97657,16.5982,
531,11,11,22.2198,1.95773,16.6099,
532,11,11,22.2433,1.93886,16.6216,
533,11,11,22.2667,1.91994,16.6334,
534,11,11,22.2903,1.90098,16.6451,
535,11,11,22.3138,1.88199,16.6569,
536,11,11,22.3374,1.86295,16.6687,
537,10,10,22.3611,1.84388,16.1806,
538,10,10,22.3869,1.82685,16.1935,
539,10,10,22.4128,1.80979,16.2064,
540,10,10,22.4387,1.79269,16.2193,
541,10,10,22.4647,1.77555,16.2323,
542,10,10,22.4907,1.75838,16.2453,
543,10,10,22.5168,1.74118,16.2584,
544,10,10,22.5429,1.72394,16.2714,
545,9,9,22.5691,1.70666,15.7845,
546,9,9,22.5974,1.69143,15.7987,
547,9,9,22.6258,1.67617,15.8129,
548,9,9,22.6542,1.66088,15.8271,
549,9,9,22.6827,1.64556,15.8414,
550,9,9,22.7113,1.63021,15.8557,
551,9,9,22.7399,1.61482,15.87,
552,9,9,22.7686,1.5994,15.8843,
553,8,8,22.7974,1.58395,15.3987,
554,8,8,22.8283,1.57056,15.4141,
555,8,8,22.8592,1.55714,15.4296,
556,8,8,22.8902,1.54369,15.4451,
557,8,8,22.9213,1.53021,15.4607,
558,8,8,22.9525,1.5167,15.4762,
559,8,8,22.9837,1.50317,15.4918,
560,8,8,23.015,1.4896,15.5075,
561,8,8,23.0463,1.47601,15.5232,
562,7,7,23.0777,1.46239,15.0389,
563,7,7,23.1113,1.45083,15.0556,
564,7,7,23.1449,1.43925,15.0725,
565,7,7,23.1786,1.42764,15.0893,
566,7,7,23.2124,1.416,15.1062,
567,7,7,23.2463,1.40435,15.1231,
568,7,7,23.2802,1.39266,15.1401,
569,7,7,23.3142,1.38096,15.1571,
570,7,7,23.3482,1.36923,15.1741,
571,6,6,23.3824,1.35747,14.6912,
572,6,6,23.4186,1.34778,14.7093,
573,6,6,23.455,1.33807,14.7275,
574,6,6,23.4914,1.32833,14.7457,
575,6,6,23.528,1.31858,14.764,
576,6,6,23.5646,1.30881,14.7823,
577,6,6,23.6012,1.29901,14.8006,
578,6,6,23.638,1.2892,14.819,
579,6,6,23.6748,1.27937,14.8374,
580,6,6,23.7117,1.26951,14.8558,
581,5,5,23.7487,1.25963,14.3743,
582,5,5,23.7878,1.25183,14.3939,
583,5,5,23.827,1.244,14.4135,
584,5,5,23.8663,1.23616,14.4332,
585,5,5,23.9057,1.2283,14.4529,
586,5,5,23.9452,1.22043,14.4726,
587,5,5,23.9847,1.21254,14.4924,
588,5,5,24.0244,1.20463,14.5122,
589,5,5,24.0641,1.19671,14.532,
590,5,5,24.1039,1.18877,14.5519,
591,5,5,24.1438,1.18081,14.5719,
592,4,4,24.1837,1.17284,14.0919,
593,4,4,24.2259,1.16693,14.1129,
594,4,4,24.2681,1.16102,14.1341,
595,4,4,24.3104,1.15509,14.1552,
596,4,4,24.3528,1.14915,14.1764,
597,4,4,24.3953,1.1432,14.1977,
598,4,4,24.4379,1.13724,14.2189,
599,4,4,24.4806,1.13126,14.2403,
600,4,4,24.5233,1.12527,14.2617,
601,4,4,24.5662,1.11927,14.2831,
602,4,4,24.6091,1.11326,14.3046,
603,4,4,24.6521,1.10723,14.3261,
604,3,3,24.6952,1.10119,13.8476,
605,3,3,24.7405,1.09723,13.8703,
606,3,3,24.7859,1.09325,13.893,
607,3,3,24.8314,1.08927,13.9157,
608,3,3,24.877,1.08528,13.9385,
609,3,3,24.9227,1.08129,13.9613,
610,3,3,24.9684,1.07728,13.9842,
611,3,3,25.0143,1.07327,14.0071,
612,3,3,25.0602,1.06925,14.0301,
613,3,3,25.1063,1.06521,14.0531,
614,3,3,25.1524,1.06118,14.0762,
615,3,3,25.1987,1.05713,14.0993,
616,3,3,25.245,1.05307,14.1225,
617,3,3,25.2915,1.04901,14.1457,
618,3,3,25.338,1.04493,14.169,
619,2,2,25.3847,1.04085,13.6923,
620,2,2,25.4335,1.03885,13.7167,
621,2,2,25.4824,1.03684,13.7412,
622,2,2,25.5314,1.03483,13.7657,
623,2,2,25.5805,1.03282,13.7903,
624,2,2,25.6298,1.0308,13.8149,
625,2,2,25.6791,1.02877,13.8396,
626,2,2,25.7285,1.02675,13.8643,
627,2,2,25.7781,1.02472,13.889,
628,2,2,25.8277,1.02268,13.9139,
629,2,2,25.8775,1.02064,13.9387,
630,2,2,25.9273,1.01859,13.9637,
631,2,2,25.9773,1.01655,13.9886,
632,2,2,26.0273,1.01449,14.0137,
633,2,2,26.0775,1.01244,14.0387,
634,2,2,26.1277,1.01037,14.0639,
635,2,2,26.1781,1.00831,14.0891,
636,2,2,26.2286,1.00624,14.1143,
637,2,2,26.2792,1.00416,14.1396,
638,2,2,26.3299,1.00208,14.1649,
639,1,1,26.3807,1,13.6903,
640,1,1,26.4336,1,13.7168,
641,1,1,26.4867,1,13.7434,
642,1,1,26.5399,1,13.77,
643,1,1,26.5933,1,13.7966,
644,1,1,26.6467,1,13.8233,
645,1,1,26.7002,1,13.8501,
646,1,1,26.7539,1,13.8769,
647,1,1,26.8077,1,13.9038,
648,1,1,26.8615,1,13.9308,
649,1,1,26.9155,1,13.9578,
650,1,1,26.9696,1,13.9848,
651,1,1,27.0238,1,14.0119,
652,1,1,27.0782,1,14.0391,
653,1,1,27.1326,1,14.0663,
654,1,1,27.1872,1,14.0936,
655,1,1,27.2418,1,14.1209,
656,1,1,27.2966,1,14.1483,
657,1,1,27.3515,1,14.1758,
658,1,1,27.4065,1,14.2033,
659,1,1,27.4617,1,14.2308,
660,1,1,27.5169,1,14.2585,
661,1,1,27.5723,1,14.2861,
662,1,1,27.6278,1,14.3139,
663,1,1,27.6833,1,14.3417,
664,1,1,27.739,1,14.3695,
665,1,1,27.7949,1,14.3974,
666,1,1,27.8508,1,14.4254,
667,1,1,27.9069,1,14.4534,
668,1,1,27.963,1,14.4815,
669,1,1,28.0193,1,14.5097,
670,1,1,28.0757,1,14.5379,
671,1,1,28.1323,1,14.5661,
672,1,1,28.1889,1,14.5945,
673,1,1,28.2457,1,14.6228,
674,1,1,28.3025,1,14.6513,
675,1,1,28.3595,1,14.6798,
676,1,1,28.4167,1,14.7083,
677,1,1,28.4739,1,14.737,
678,1,1,28.5313,1,14.7656,
679,1,1,28.5887,1,14.7944,
680,1,1,28.6463,1,14.8232,
681,1,1,28.704,1,14.852,
682,1,1,28.7619,1,14.8809,
683,1,1,28.8198,1,14.9099,
684,1,1,28.8779,1,14.939,
685,1,1,28.9361,1,14.9681,
686,1,1,28.9944,1,14.9972,
687,1,1,29.0529,1,15.0264,
688,1,1,29.1115,1,15.0557,
689,1,1,29.1701,1,15.0851,
690,1,1,29.229,1,15.1145,
691,1,1,29.2879,1,15.1439,
692,1,1,29.3469,1,15.1735,
693,1,1,29.4061,1,15.2031,
694,1,1,29.4654,1,15.2327,
695,1,1,29.5249,1,15.2624,
696,1,1,29.5844,1,15.2922,
697,1,1,29.6441,1,15.322,
698,1,1,29.7039,1,15.3519,
699,1,1,29.7638,1,15.3819,
700,1,1,29.8239,1,15.4119,
701,1,1,29.884,1,15.442,
702,1,1,29.9443,1,15.4722,
703,1,1,30.0048,1,15.5024,
704,1,1,30.0653,1,15.5327,
705,1,1,30.126,1,15.563,
706,1,1,30.1868,1,15.5934,
707,1,1,30.2477,1,15.6239,
708,1,1,30.3088,1,15.6544,
709,1,1,30.37,1,15.685,
710,2,2,30.4313,2,16.2156,
711,2,2,30.4906,2,16.2453,
712,2,2,30.5501,2,16.2751,
713,2,2,30.6097,2,16.3049,
714,2,2,30.6695,2,16.3347,
715,2,2,30.7293,2,16.3647,
716,2,2,30.7893,2,16.3946,
717,2,2,30.8494,2,16.4247,
718,2,2,30.9096,2,16.4548,
719,2,2,30.97,2,16.485,
720,2,2,31.0304,2,16.5152,
721,2,2,31.0911,2,16.5455,
722,2,2,31.1518,2,16.5759,
723,2,2,31.2126,2,16.6063,
724,2,2,31.2736,2,16.6368,
725,2,2,31.3347,2,16.6674,
726,2,2,31.396,2,16.698,
727,2,2,31.4574,2,16.7287,
